1.631014675111746044e+02,1.495569501573687603e+02,3.435588534150716100e+01,4.710500479694840692e+01
1.632212112209601003e+02,1.493685361349311336e+02,3.458706574983241921e+01,4.740891324462828038e+01
1.633781427048986643e+02,1.492626368331193305e+02,3.474045211083048912e+01,4.775493191912457291e+01
1.635491105915253911e+02,1.495083581928574858e+02,3.479496105405780781e+01,4.800699948984728849e+01
1.639904665951195000e+02,1.497424872636464670e+02,3.473779569614214324e+01,4.822898622093680387e+01
1.643159883324258601e+02,1.504445844908728702e+02,3.455352951517156157e+01,4.836559057421098373e+01
1.649106681568986232e+02,1.515354712715726748e+02,3.440977473508465323e+01,4.832632093564401998e+01
1.661237788518082823e+02,1.520508510858032309e+02,3.416572821060768206e+01,4.825840159458721246e+01
1.670903852915633934e+02,1.526393177031429502e+02,3.396405801531784618e+01,4.804503651212465343e+01
1.688608779664110671e+02,1.528874035798992850e+02,3.390463568503253100e+01,4.756013954711079350e+01
1.695817660541833902e+02,1.541149832554988848e+02,3.368094812059871401e+01,4.699633004439488104e+01
1.700383978002807908e+02,1.552374682934059251e+02,3.351710473420337166e+01,4.620981990706269471e+01
1.704430924482762464e+02,1.567583540977985876e+02,3.329565460596828075e+01,4.616116235364250997e+01
1.719673719633561291e+02,1.580429276886115417e+02,3.303518222329961418e+01,4.610366893292359691e+01
1.728188682970007051e+02,1.591740545352129743e+02,3.263988923548075149e+01,4.584088805929471278e+01
1.727918505512045044e+02,1.602721973919036316e+02,3.215991097174884317e+01,4.547455534806559285e+01
1.752503247796458652e+02,1.618886621842248701e+02,3.174656132273423736e+01,4.506309170805013764e+01
1.755249678390653685e+02,1.625353277629433251e+02,3.132671245335762933e+01,4.458064626859663804e+01
1.769025507318148698e+02,1.636040706668731559e+02,3.079786818968176476e+01,4.397661713154141694e+01
1.813611070199181086e+02,1.656817020323948952e+02,3.035508877722168108e+01,4.342294372226282917e+01
1.871201098424585609e+02,1.676234123996247263e+02,2.994052348089647353e+01,4.287447391846154687e+01
1.875467283297409153e+02,1.699598400701604248e+02,2.965541352771253969e+01,4.247707676362182383e+01
1.888843470214013962e+02,1.715526085745068769e+02,2.932730745032057484e+01,4.201071231960307273e+01
1.906744363725981088e+02,1.714123700236074512e+02,2.913062030961862092e+01,4.167092703151672595e+01
1.923772934717185876e+02,1.734742131725516572e+02,2.897573156204458655e+01,4.127194863080768528e+01
1.932994991759329082e+02,1.742302247435997060e+02,2.878310473918688217e+01,4.093989741947410721e+01
1.934508549108148543e+02,1.744190385548340032e+02,2.856300983521677495e+01,4.057548833966907864e+01
1.939517849908177141e+02,1.741283029643540488e+02,2.833767870265813826e+01,4.029526484819936627e+01
1.944635157544894923e+02,1.737208881230242241e+02,2.807182767986461158e+01,3.999449870445761235e+01
1.947376965904047665e+02,1.735382752568463047e+02,2.788566601640408749e+01,3.973423963460450636e+01
1.960633475410357107e+02,1.735832568595829173e+02,2.769415026540403346e+01,3.949678114019033615e+01
1.990769450989153597e+02,1.731212422419061170e+02,2.753043709230243508e+01,3.941673144833856668e+01
2.038934900980815428e+02,1.722191343659386007e+02,2.742036397076878984e+01,3.936258298355616603e+01
2.072275306644200725e+02,1.717350660666898534e+02,2.740273284815944521e+01,3.942429654767082070e+01
2.079333356969949591e+02,1.707071035041922471e+02,2.745879496574355016e+01,3.950793031868104777e+01
2.092363465997190701e+02,1.703664911501143138e+02,2.754381784160437974e+01,3.961389994903953493e+01
2.100036801302757112e+02,1.714789123725695390e+02,2.766211722059006206e+01,3.964714192294854911e+01
2.105608546498391433e+02,1.716717375626382704e+02,2.777017870600536753e+01,3.973739898129150561e+01
2.104088193433608751e+02,1.673066434532007918e+02,2.791408602201201461e+01,3.996500426342046808e+01
2.073614546741608251e+02,1.677113716736692766e+02,2.816220284462886525e+01,4.013125130080752001e+01
2.042322946362206153e+02,1.642711186626612516e+02,2.844740442050070328e+01,4.042391108823841250e+01
1.980059076117599375e+02,1.625115516957960153e+02,2.878399547959833171e+01,4.073550946891361946e+01
1.945542653912789888e+02,1.564639462856991656e+02,2.910092137096671649e+01,4.129149638114844834e+01
1.844600083878558792e+02,1.524336168927300150e+02,2.960510726555813221e+01,4.175399257623348603e+01
1.762105558319993008e+02,1.557072414346789344e+02,3.016184143579013721e+01,4.216723749880949867e+01
1.707854669192290658e+02,1.559721793605805829e+02,3.074642018167006086e+01,4.261720266368021726e+01
1.656280498154080192e+02,1.543936372403978226e+02,3.123191016596081226e+01,4.323968272519840639e+01
1.625620274940140177e+02,1.595986003993448890e+02,3.179875590277106312e+01,4.379048303797674180e+01
1.602312983610806612e+02,1.645494150516782952e+02,3.247092626947451777e+01,4.433588861774910583e+01
1.469890998135539348e+02,1.737586003895571878e+02,3.313892488325473096e+01,4.445960745657885127e+01
1.366911263720377292e+02,1.783594894424291226e+02,3.415304787188290447e+01,4.462788198438491349e+01
1.280170116145237103e+02,1.820326580957796523e+02,3.517068011780105508e+01,4.498943982248582074e+01
1.190549907388577680e+02,1.819793710016027148e+02,3.596169416197416524e+01,4.543707390039119787e+01
1.082357428665892769e+02,1.802631170637534979e+02,3.666616716640297113e+01,4.581605354969312316e+01
9.875990361286037000e+01,1.777102124397343630e+02,3.730616046563625332e+01,4.617290952889567279e+01
8.939084765725640125e+01,1.733623613071837610e+02,3.792357150490458650e+01,4.633559936887357367e+01
7.843623610161039039e+01,1.685121567314547804e+02,3.830171836764527882e+01,4.614618670289272018e+01
6.869350284658824535e+01,1.642118541491506392e+02,3.843647485861546897e+01,4.591747883700907096e+01
6.147347106449015541e+01,1.620103845561788489e+02,3.854441761998165816e+01,4.663530492139454964e+01
5.918199511777726229e+01,1.586529850687688850e+02,3.868452143121675135e+01,4.700395524688985915e+01
5.772276735851517060e+01,1.575992549678562114e+02,3.855667108605764781e+01,4.730916446257361940e+01
5.747654788499438894e+01,1.568930426539627661e+02,3.879423188642567766e+01,4.742660113912896236e+01
6.177510603561114522e+01,1.553954657348103865e+02,3.891631018730981850e+01,4.749495140107774205e+01
6.666473232378348257e+01,1.527912285908073500e+02,3.923600090677845742e+01,4.757807137852336155e+01
7.245647106433673912e+01,1.474358562154712331e+02,3.944678162648847319e+01,4.783789770117539319e+01
7.796729399172474473e+01,1.404602041270740926e+02,3.941988502464046462e+01,4.815760158202331809e+01
