1.631441320820044893e+02,1.494133399316743294e+02,3.458559010402260014e+01,4.732468565765526591e+01
1.632212112209601003e+02,1.493685361349311336e+02,3.458706574983241921e+01,4.740891324462828038e+01
1.631473906799319877e+02,1.493144033176881749e+02,3.464858829184504430e+01,4.745717292462478554e+01
1.632769098754804133e+02,1.492539937732953774e+02,3.465794067833419945e+01,4.751333135747935899e+01
1.632499080999429566e+02,1.493564347125042957e+02,3.463090764503155583e+01,4.757887803225582957e+01
1.632846625184564289e+02,1.492490466791200845e+02,3.466881332830536167e+01,4.766068015669370084e+01
1.632632251718135876e+02,1.492418277032941205e+02,3.473849344730933808e+01,4.770771281854962353e+01
1.633781427048986643e+02,1.492626368331193305e+02,3.474045211083048912e+01,4.775493191912457291e+01
1.633241126947474982e+02,1.493281006175221535e+02,3.472473874874029320e+01,4.779829945509285949e+01
1.633164663785560151e+02,1.493470054327473520e+02,3.473107907152584062e+01,4.785305625996014101e+01
1.634397209102524471e+02,1.493904352095050569e+02,3.474950514759723319e+01,4.790311887956377745e+01
1.634054343718958364e+02,1.494884395800692971e+02,3.481354448704547622e+01,4.791827618656517984e+01
1.643812678632022823e+02,1.490256535395214428e+02,3.485820483103665879e+01,4.793194922739357366e+01
1.635491105915253911e+02,1.495083581928574858e+02,3.479496105405780781e+01,4.800699948984728849e+01
1.636899314276714108e+02,1.495356055071691230e+02,3.481025572205936669e+01,4.805471004839199622e+01
1.644405001937074076e+02,1.491550249973147970e+02,3.480807012320511262e+01,4.809497565835692967e+01
1.637901004361251296e+02,1.495740622847450254e+02,3.476090750941298779e+01,4.815004273964166259e+01
1.646476133051909585e+02,1.492369475817956186e+02,3.477319620375396880e+01,4.815615977708270634e+01
1.647493714138046528e+02,1.493112611969051216e+02,3.477093481797905383e+01,4.819044120927117092e+01
1.639904665951195000e+02,1.497424872636464670e+02,3.473779569614214324e+01,4.822898622093680387e+01
1.639956451505981647e+02,1.498924291109415208e+02,3.476703623990118786e+01,4.823806562134177511e+01
1.640881918210377535e+02,1.500337926576001735e+02,3.475036923012930856e+01,4.826623626320863991e+01
1.640007910668483362e+02,1.501398198622156599e+02,3.466883828409174839e+01,4.830557094732998280e+01
1.643441298762999736e+02,1.500492170655392385e+02,3.458394375608745008e+01,4.832557307869851115e+01
1.643327246182122394e+02,1.503018363500586076e+02,3.463198853864921034e+01,4.833395342243011328e+01
1.643159883324258601e+02,1.504445844908728702e+02,3.455352951517156157e+01,4.836559057421098373e+01
1.643515823132753724e+02,1.506648931273162191e+02,3.458999184144894912e+01,4.830442017469084703e+01
1.645167716157246787e+02,1.507949250693397403e+02,3.459520078706373170e+01,4.830471039247356657e+01
1.646162924711546225e+02,1.509965681235834722e+02,3.448509953436371234e+01,4.833988317135464285e+01
1.647080101798998442e+02,1.511833238036200555e+02,3.445016168149768987e+01,4.832549316049932031e+01
1.646881008824564958e+02,1.513847633439752940e+02,3.443814775733582678e+01,4.834155635501562642e+01
1.649106681568986232e+02,1.515354712715726748e+02,3.440977473508465323e+01,4.832632093564401998e+01
1.650866977523188268e+02,1.516479673731907383e+02,3.432635486535312452e+01,4.834429727525741782e+01
1.651852849678443533e+02,1.517898819678084408e+02,3.431014575287360913e+01,4.834690607784912686e+01
1.653703621665366938e+02,1.518406191096092925e+02,3.428901952379396789e+01,4.834476459112408975e+01
1.657095906915308205e+02,1.518638030906240033e+02,3.424327318537285691e+01,4.829996233742366485e+01
1.658778609707848659e+02,1.520504039254752513e+02,3.419930994380305833e+01,4.829283566590598298e+01
1.661237788518082823e+02,1.520508510858032309e+02,3.416572821060768206e+01,4.825840159458721246e+01
1.664102682740475245e+02,1.520599311517462695e+02,3.420344607429683492e+01,4.825441910913519905e+01
1.664526271014164251e+02,1.521846371490167655e+02,3.414532978161307142e+01,4.821016166819651971e+01
1.666599426501446715e+02,1.522538049730620742e+02,3.408735420582436859e+01,4.817181607919070530e+01
1.667919727374494983e+02,1.523163956044406007e+02,3.409584869001986362e+01,4.812421963748013809e+01
1.670042172765598423e+02,1.524174267312369579e+02,3.404588939682375326e+01,4.808901034036571787e+01
1.670903852915633934e+02,1.526393177031429502e+02,3.396405801531784618e+01,4.804503651212465343e+01
1.670156233393410616e+02,1.528418314020644573e+02,3.407989075441128080e+01,4.791692299820633139e+01
1.672106865080259013e+02,1.528357675963106033e+02,3.400697573023825271e+01,4.789741935901687953e+01
1.675940143100847308e+02,1.529412946670955478e+02,3.388311403377616671e+01,4.784276993458132665e+01
1.677947897165404640e+02,1.531332837606979069e+02,3.384370467333300780e+01,4.777518089280926006e+01
1.679280912054033479e+02,1.532524766922241213e+02,3.384335449327275569e+01,4.770814735292651676e+01
1.688608779664110671e+02,1.528874035798992850e+02,3.390463568503253100e+01,4.756013954711079350e+01
1.683381765217937414e+02,1.534531388333327016e+02,3.385234372441431105e+01,4.748415106125489160e+01
1.685258196471644112e+02,1.536330668520780591e+02,3.381368414631748465e+01,4.743057080408283355e+01
1.696161811341299597e+02,1.532849213428849282e+02,3.380455376997863937e+01,4.729112844425392836e+01
1.697991934764349651e+02,1.535554293169977598e+02,3.374376457991803591e+01,4.717874999038591000e+01
1.698515578238234411e+02,1.537227117676130774e+02,3.369390500883329764e+01,4.710456709407105791e+01
1.695817660541833902e+02,1.541149832554988848e+02,3.368094812059871401e+01,4.699633004439488104e+01
1.689051474652940215e+02,1.546906998840286178e+02,3.358181170393638126e+01,4.691157396710741523e+01
1.690044235107962436e+02,1.548866459396903110e+02,3.361998105504613932e+01,4.679393639979420527e+01
1.691054199798400646e+02,1.550092829475681526e+02,3.362006008898225673e+01,4.660533170007519743e+01
1.691756509704111977e+02,1.552238108046550451e+02,3.354571432653588658e+01,4.651078030578372591e+01
