2.061847595736731478e+02,1.373534368523981186e+02,4.482735824916346701e+01,3.962720545578955011e+01
2.082048025292947386e+02,1.377902552184736180e+02,4.419187976292215581e+01,3.946638145040472523e+01
2.113306248027176935e+02,1.387924121569440956e+02,4.358300961447031341e+01,3.923828593332535775e+01
2.162931624521788763e+02,1.409997103377833696e+02,4.295604468867014702e+01,3.891692714122726215e+01
2.195498710130044913e+02,1.422444053800357722e+02,4.242410849110578397e+01,3.848031936714946255e+01
2.229245116232697228e+02,1.432706425876367575e+02,4.183315230577886723e+01,3.789732690912700264e+01
2.266296457733369039e+02,1.444897051126818894e+02,4.114822034683055563e+01,3.714843547262100287e+01
2.297532585504887948e+02,1.456469738452312015e+02,4.036460344637595199e+01,3.629243322591801757e+01
2.331578164098721402e+02,1.467672408713519872e+02,3.944052013715085536e+01,3.556945197574793838e+01
2.358130674846656802e+02,1.479069526477063050e+02,3.914615831390892708e+01,3.461980122346568578e+01
2.371711946879862580e+02,1.490212261141751640e+02,3.974373896282668284e+01,3.340888818550311612e+01
2.386223510365236962e+02,1.501382403185004932e+02,4.014415101270645891e+01,3.196021627890502259e+01
2.399367726278964028e+02,1.513275872392919723e+02,4.035514872142175591e+01,3.024643428041892435e+01
2.413017904110559755e+02,1.525259635683182466e+02,4.032414872025398722e+01,2.836029990851474736e+01
2.425688735361688941e+02,1.519723935657810330e+02,4.007033912307451828e+01,2.802113698464458480e+01
2.437146963642995843e+02,1.498205804759850253e+02,3.959471535328367509e+01,2.923741774005762295e+01
2.450663732998681894e+02,1.475690691825902263e+02,3.889181867434007245e+01,3.067080383428316281e+01
2.461175861796319850e+02,1.454869272275278149e+02,3.801938997328255709e+01,3.187779292122030483e+01
2.470670024739056885e+02,1.435345651436706191e+02,3.701971372245196790e+01,3.285079428663036083e+01
2.479372479704242380e+02,1.415772592418499585e+02,3.588676996818904286e+01,3.369625702970699876e+01
2.486182550133003701e+02,1.396357309715852182e+02,3.470053254945702292e+01,3.439261374614468991e+01
2.490737307767072366e+02,1.378404863646381102e+02,3.346627094883712061e+01,3.500068679655220194e+01
2.492854259804933577e+02,1.361701757222810443e+02,3.226352302981086950e+01,3.547683073437414691e+01
2.493794988166102939e+02,1.346147702700184539e+02,3.206815980197342242e+01,3.590641527973141933e+01
2.490005048934926890e+02,1.332940625937960704e+02,3.217822271831494163e+01,3.635165118685188190e+01
2.486683982472700052e+02,1.321068573640231136e+02,3.222176961547214091e+01,3.677462488104646354e+01
2.479458571585624895e+02,1.312021879705406207e+02,3.224050053753967404e+01,3.711898404692180975e+01
2.468427612679826098e+02,1.306374604216507862e+02,3.226007193863432576e+01,3.741301573118352053e+01
2.456783862439521329e+02,1.302617915738120757e+02,3.224482099283082448e+01,3.778340330526916091e+01
2.440197988277811305e+02,1.302622806495647581e+02,3.223392295026542342e+01,3.813312035725689952e+01
2.422181900522986382e+02,1.305439746812627106e+02,3.221927522045754699e+01,3.844218139264549450e+01
